Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
3023.0,29.0,2005.0,8.0,527.0,0.32,0.24,0.0,0.02,0.57,85.0,56.0,54.0,73.0,1532.0,5.0
3963.0,16.0,2008.0,5.0,139.0,0.28,0.22,0.0,0.07,0.57,68.9971185166625,26.440992232523175,95.0,163.0088459991958,423.0,1.0
10283.0,6.0,2002.0,10.0,21.0,0.41,0.15,0.0,0.01,0.57,85.0,13.0,85.0,4.0,1576.0,1.0
133.0,19.0,2005.0,6.0,462.0,0.53,0.0,0.0,0.04,0.57,63.0,32.0,75.0,16.0,295.0,1.0
9523.0,16.0,2005.0,7.0,349.0,0.0,0.0,0.57,0.0,0.57,78.0,22.0,81.0,109.0,967.0,7.0
7065.0,28.0,2013.0,8.0,6.0,0.33,0.19,0.0,0.05,0.57,75.0,18.0,60.0,203.0,1061.0,5.0
5951.0,15.0,2000.0,11.0,349.0,0.0,0.0,0.54,0.04,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
849.0,28.0,2007.0,8.0,327.0,0.29,0.22,0.0,0.06,0.57,62.0,48.0,58.0,65.0,928.0,7.0
8966.0,6.0,2004.0,0.0,546.0,0.41,0.15,0.0,0.01,0.57,60.0,25.0,67.0,12.0,1576.0,1.0
11147.0,17.0,2012.0,11.0,496.0,0.24,0.23,0.0,0.1,0.57,89.0,20.0,79.0,296.0,521.0,5.0
7111.0,26.0,2007.0,9.0,527.0,0.52,0.01,0.0,0.04,0.57,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1524.0,1.0
792.0,15.0,1995.0,7.0,457.0,0.11,0.08,0.35,0.04,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
775.0,16.0,2008.0,0.0,275.0,0.22,0.02,0.0,0.33,0.57,68.9971185166625,26.440992232523175,50.0,6.0,949.0,2.0
8696.0,2.0,2011.0,0.0,21.0,0.32,0.2,0.0,0.05,0.57,82.0,8.0,46.0,62.0,1576.0,2.0
1190.0,26.0,2010.0,10.0,21.0,0.52,0.02,0.0,0.04,0.57,68.9971185166625,26.440992232523175,95.0,163.0088459991958,47.0,7.0
10007.0,13.0,2009.0,9.0,139.0,0.02,0.18,0.0,0.38,0.57,81.0,31.0,77.0,72.0,1470.0,7.0
5392.0,7.0,2005.0,10.0,139.0,0.44,0.11,0.0,0.02,0.57,86.0,21.0,82.0,11.0,442.0,1.0
5705.0,4.0,2007.0,0.0,85.0,0.24,0.0,0.31,0.02,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
10161.0,30.0,2016.0,8.0,139.0,0.37,0.15,0.0,0.05,0.57,87.0,31.0,77.0,261.0,1197.0,5.0
867.0,17.0,2009.0,2.0,383.0,0.36,0.1,0.06,0.06,0.57,87.0,50.0,81.0,112.0,92.0,7.0
10388.0,26.0,2007.0,0.0,21.0,0.5,0.03,0.0,0.05,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
4369.0,28.0,2008.0,0.0,447.0,0.27,0.24,0.0,0.06,0.57,45.0,43.0,56.0,52.0,1275.0,7.0
6588.0,16.0,2004.0,2.0,349.0,0.47,0.02,0.0,0.08,0.57,73.0,27.0,76.0,27.0,350.0,7.0
9931.0,11.0,1986.0,0.0,361.0,0.0,0.0,0.57,0.0,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
6309.0,10.0,1997.0,10.0,178.0,0.48,0.08,0.0,0.0,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
6448.0,17.0,2009.0,10.0,139.0,0.38,0.12,0.0,0.07,0.57,88.0,35.0,76.0,40.0,424.0,2.0
11367.0,17.0,2010.0,10.0,6.0,0.28,0.21,0.0,0.08,0.57,68.9971185166625,26.440992232523175,35.0,4.0,1098.0,1.0
7945.0,17.0,2010.0,3.0,294.0,0.43,0.08,0.0,0.05,0.57,91.0,34.0,77.0,95.0,637.0,7.0
918.0,29.0,2001.0,8.0,325.0,0.43,0.12,0.0,0.02,0.57,71.0,30.0,72.0,13.0,1370.0,7.0
2618.0,16.0,2005.0,0.0,502.0,0.11,0.08,0.35,0.03,0.57,57.0,22.0,88.0,26.0,1042.0,7.0
7682.0,26.0,2009.0,10.0,21.0,0.52,0.01,0.0,0.04,0.57,68.9971185166625,26.440992232523175,95.0,163.0088459991958,47.0,1.0
3957.0,4.0,2008.0,9.0,432.0,0.35,0.03,0.17,0.03,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
10741.0,30.0,2014.0,10.0,496.0,0.29,0.23,0.0,0.05,0.57,56.0,25.0,54.0,63.0,1636.0,7.0
4458.0,16.0,2002.0,3.0,457.0,0.28,0.22,0.0,0.07,0.57,68.9971185166625,26.440992232523175,95.0,163.0088459991958,835.0500807754443,3.558615746902836
2933.0,16.0,2006.0,10.0,139.0,0.47,0.02,0.0,0.08,0.57,77.0,28.0,78.0,33.0,424.0,1.0
11121.0,29.0,2002.0,6.0,21.0,0.42,0.11,0.02,0.02,0.57,74.0,36.0,49.0,13.0,255.0,7.0
9228.0,23.0,1992.0,5.0,227.0,0.0,0.0,0.57,0.0,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
2004.0,28.0,2013.0,8.0,518.0,0.38,0.14,0.0,0.05,0.57,60.0,27.0,69.0,249.0,1508.0,5.0
2175.0,17.0,2011.0,7.0,364.0,0.27,0.11,0.14,0.05,0.57,80.0,39.0,75.0,126.0,1017.0,7.0
8922.0,4.0,2008.0,0.0,490.0,0.52,0.0,0.0,0.04,0.57,68.9971185166625,26.440992232523175,57.0,5.0,976.0,1.0
8923.0,29.0,2003.0,4.0,490.0,0.45,0.1,0.0,0.02,0.57,70.0,8.0,86.0,17.0,647.0,1.0
2327.0,17.0,2012.0,8.0,66.0,0.26,0.21,0.0,0.1,0.57,67.0,16.0,61.0,107.0,1670.0,5.0
8104.0,16.0,2002.0,11.0,349.0,0.0,0.0,0.57,0.0,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8901.0,28.0,2007.0,4.0,21.0,0.49,0.04,0.0,0.04,0.57,63.0,61.0,67.0,53.0,1499.0,7.0
7458.0,19.0,2011.0,0.0,277.0,0.1,0.11,0.29,0.06,0.57,74.0,4.0,60.0,8.0,804.0,1.0
9716.0,26.0,2009.0,8.0,447.0,0.28,0.23,0.0,0.06,0.57,69.0,79.0,79.0,258.0,656.0,7.0
10428.0,26.0,2009.0,3.0,139.0,0.2,0.3,0.0,0.07,0.57,67.0,11.0,95.0,163.0088459991958,423.0,1.0
4661.0,27.0,2015.0,3.0,527.0,0.27,0.25,0.0,0.05,0.57,73.0,7.0,66.0,11.0,1524.0,2.0
2214.0,28.0,2011.0,0.0,127.0,0.37,0.14,0.0,0.05,0.57,66.0,31.0,50.0,13.0,494.0,2.0
7660.0,29.0,2002.0,6.0,325.0,0.39,0.16,0.0,0.02,0.57,87.0,32.0,80.0,19.0,395.0,1.0
7828.0,16.0,2004.0,0.0,85.0,0.19,0.15,0.17,0.05,0.57,58.0,35.0,74.0,70.0,264.0,5.0
10307.0,17.0,2008.0,0.0,496.0,0.08,0.36,0.0,0.12,0.57,75.0,36.0,72.0,20.0,1071.0,1.0
943.0,15.0,2000.0,0.0,490.0,0.31,0.21,0.0,0.04,0.57,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
11152.0,16.0,2003.0,8.0,527.0,0.28,0.22,0.0,0.07,0.57,73.0,37.0,83.0,35.0,1535.0,5.0
10259.0,19.0,2007.0,0.0,138.0,0.21,0.22,0.0,0.13,0.57,78.0,32.0,79.0,28.0,340.0,7.0
1021.0,4.0,2007.0,1.0,490.0,0.29,0.22,0.0,0.06,0.57,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1406.0,1.0
8064.0,2.0,2012.0,7.0,560.0,0.32,0.0,0.21,0.03,0.57,78.0,33.0,78.0,122.0,990.0,2.0
63.0,17.0,2009.0,7.0,462.0,0.36,0.11,0.03,0.07,0.57,77.0,66.0,77.0,96.0,1300.0,2.0
10581.0,26.0,2009.0,0.0,490.0,0.22,0.28,0.0,0.06,0.56,62.0,6.0,77.0,4.0,117.0,2.0
1046.0,15.0,2000.0,7.0,85.0,0.11,0.08,0.34,0.04,0.56,83.0,10.0,86.0,45.0,264.0,7.0
9522.0,17.0,2015.0,7.0,349.0,0.05,0.07,0.42,0.02,0.56,68.9971185166625,26.440992232523175,77.0,47.0,971.0,7.0
10442.0,7.0,2003.0,0.0,21.0,0.44,0.11,0.0,0.02,0.56,77.0,29.0,70.0,29.0,500.0,5.0
6821.0,16.0,2007.0,7.0,466.0,0.23,0.18,0.09,0.06,0.56,83.0,49.0,83.0,59.0,1568.0,7.0
7127.0,4.0,2008.0,9.0,527.0,0.52,0.0,0.0,0.04,0.56,68.9971185166625,26.440992232523175,95.0,163.0088459991958,873.0,1.0
9816.0,6.0,2003.0,0.0,530.0,0.4,0.15,0.0,0.01,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
6145.0,6.0,2004.0,5.0,567.0,0.4,0.15,0.0,0.01,0.56,68.9971185166625,26.440992232523175,95.0,163.0088459991958,550.0,1.0
11160.0,2.0,2015.0,7.0,361.0,0.27,0.14,0.12,0.04,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
10160.0,13.0,2014.0,8.0,139.0,0.22,0.3,0.0,0.04,0.56,86.0,29.0,59.0,1727.0,1197.0,5.0
425.0,16.0,2006.0,10.0,139.0,0.28,0.22,0.0,0.07,0.56,66.0,18.0,83.0,14.0,446.0,2.0
9911.0,6.0,2003.0,0.0,139.0,0.4,0.15,0.0,0.01,0.56,77.0,13.0,79.0,11.0,618.0,7.0
6484.0,16.0,2001.0,10.0,327.0,0.28,0.22,0.0,0.07,0.56,78.0,18.0,73.0,8.0,201.0,1.0
9880.0,26.0,2008.0,4.0,546.0,0.34,0.17,0.0,0.05,0.56,64.0,11.0,62.0,19.0,492.0,2.0
1478.0,6.0,2004.0,5.0,361.0,0.31,0.11,0.13,0.01,0.56,66.0,10.0,72.0,6.0,1008.0,1.0
10015.0,29.0,2003.0,9.0,139.0,0.4,0.14,0.0,0.02,0.56,81.0,26.0,86.0,12.0,898.0,7.0
6395.0,16.0,2007.0,10.0,139.0,0.28,0.22,0.0,0.07,0.56,63.0,9.0,83.0,7.0,424.0,1.0
6059.0,15.0,2001.0,4.0,457.0,0.31,0.21,0.0,0.04,0.56,65.0,10.0,66.0,8.0,107.0,1.0
10816.0,28.0,2011.0,8.0,490.0,0.25,0.26,0.0,0.06,0.56,76.0,57.0,75.0,232.0,1192.0,5.0
3913.0,16.0,2006.0,3.0,139.0,0.28,0.21,0.0,0.07,0.56,68.9971185166625,26.440992232523175,95.0,163.0088459991958,469.0,2.0
10307.0,28.0,2008.0,0.0,496.0,0.09,0.4,0.0,0.07,0.56,78.0,47.0,73.0,36.0,1071.0,1.0
11282.0,6.0,2004.0,3.0,277.0,0.4,0.15,0.0,0.01,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
1181.0,16.0,2004.0,10.0,21.0,0.28,0.21,0.0,0.07,0.56,55.0,4.0,81.0,16.0,1258.0,7.0
5075.0,28.0,2009.0,3.0,550.0,0.4,0.11,0.0,0.05,0.56,71.0,50.0,69.0,31.0,1417.0,2.0
4970.0,16.0,2001.0,2.0,139.0,0.28,0.21,0.0,0.07,0.56,81.0,18.0,95.0,163.0088459991958,205.0,7.0
464.0,15.0,1999.0,0.0,4.0,0.31,0.21,0.0,0.04,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
7111.0,16.0,2007.0,9.0,527.0,0.28,0.21,0.0,0.07,0.56,68.9971185166625,26.440992232523175,95.0,163.0088459991958,1524.0,1.0
723.0,29.0,2005.0,8.0,139.0,0.39,0.15,0.0,0.02,0.56,80.0,49.0,79.0,29.0,395.0,7.0
10228.0,17.0,2009.0,0.0,527.0,0.21,0.22,0.05,0.09,0.56,74.0,35.0,78.0,39.0,1541.0,7.0
287.0,16.0,2001.0,10.0,17.0,0.27,0.21,0.0,0.07,0.56,77.0,16.0,73.0,8.0,43.0,1.0
583.0,6.0,2002.0,10.0,244.0,0.4,0.15,0.0,0.01,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
5893.0,30.0,2015.0,1.0,336.0,0.3,0.21,0.0,0.05,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
4577.0,26.0,2009.0,10.0,298.0,0.51,0.01,0.0,0.04,0.56,68.9971185166625,26.440992232523175,95.0,163.0088459991958,308.0,1.0
6627.0,7.0,2005.0,6.0,139.0,0.43,0.11,0.0,0.02,0.56,80.0,18.0,88.0,22.0,424.0,7.0
6275.0,15.0,2000.0,6.0,139.0,0.31,0.21,0.0,0.04,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
959.0,26.0,2008.0,1.0,127.0,0.19,0.31,0.0,0.06,0.56,50.0,4.0,55.0,5.0,138.0,2.0
10748.0,29.0,2003.0,2.0,490.0,0.43,0.11,0.0,0.02,0.56,68.0,26.0,70.0,25.0,79.0,7.0
7815.0,10.0,1999.0,0.0,543.0,0.39,0.09,0.07,0.01,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
5710.0,23.0,1993.0,4.0,281.0,0.09,0.02,0.45,0.0,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
5500.0,16.0,2007.0,0.0,496.0,0.27,0.21,0.0,0.07,0.56,67.0,22.0,75.0,53.0,1207.0,5.0
3345.0,16.0,2003.0,7.0,466.0,0.15,0.12,0.26,0.04,0.56,56.0,35.0,78.0,38.0,1154.0,7.0
10285.0,19.0,2006.0,10.0,21.0,0.41,0.07,0.0,0.07,0.56,68.0,11.0,73.0,14.0,1070.0,7.0
3877.0,5.0,2001.0,7.0,361.0,0.0,0.0,0.56,0.0,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
668.0,16.0,2005.0,0.0,139.0,0.27,0.21,0.0,0.07,0.56,64.0,41.0,70.0,70.0,494.0,7.0
2281.0,4.0,2006.0,9.0,527.0,0.5,0.01,0.0,0.04,0.56,68.9971185166625,26.440992232523175,75.0,9.0,862.0,1.0
11203.0,2.0,2016.0,0.0,283.0,0.0,0.0,0.56,0.0,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
10286.0,28.0,2007.0,10.0,21.0,0.49,0.02,0.0,0.04,0.56,72.0,59.0,51.0,44.0,992.0,7.0
2379.0,16.0,2003.0,3.0,546.0,0.27,0.21,0.0,0.07,0.56,56.0,6.0,62.0,8.0,871.0,1.0
633.0,6.0,2002.0,3.0,530.0,0.4,0.15,0.0,0.01,0.56,47.0,5.0,67.0,4.0,395.0,1.0
11002.0,28.0,2009.0,8.0,21.0,0.28,0.22,0.0,0.06,0.56,72.0,66.0,72.0,128.0,1672.0,5.0
11270.0,6.0,2003.0,11.0,277.0,0.4,0.15,0.0,0.01,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
905.0,29.0,2002.0,4.0,325.0,0.39,0.15,0.0,0.02,0.56,71.0,36.0,77.0,41.0,111.0,1.0
2674.0,16.0,2003.0,10.0,447.0,0.27,0.21,0.0,0.07,0.56,91.0,20.0,82.0,25.0,1591.0,1.0
3058.0,23.0,1994.0,2.0,494.0,0.0,0.0,0.56,0.0,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
5472.0,29.0,2005.0,10.0,496.0,0.52,0.02,0.0,0.02,0.56,81.0,25.0,79.0,17.0,816.0,1.0
9656.0,26.0,2010.0,5.0,361.0,0.33,0.16,0.02,0.05,0.56,72.0,19.0,55.0,4.0,1459.0,1.0
1778.0,4.0,2008.0,3.0,361.0,0.0,0.0,0.56,0.0,0.56,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
3695.0,20.0,2012.0,0.0,457.0,0.21,0.17,0.09,0.08,0.56,83.0,73.0,82.0,625.0,1228.0,7.0
7588.0,30.0,2016.0,0.0,325.0,0.3,0.2,0.01,0.05,0.56,77.0,106.0,65.0,1659.0,1194.0,5.0
416.0,19.0,2005.0,5.0,235.0,0.17,0.24,0.0,0.14,0.56,75.0,39.0,63.0,21.0,144.0,1.0
9425.0,28.0,2007.0,0.0,527.0,0.48,0.03,0.0,0.05,0.56,58.0,31.0,60.0,32.0,1532.0,2.0
5850.0,17.0,2014.0,0.0,550.0,0.2,0.26,0.01,0.09,0.56,68.9971185166625,26.440992232523175,31.0,100.0,170.0,5.0
8768.0,16.0,2001.0,8.0,91.0,0.27,0.21,0.0,0.07,0.56,59.0,14.0,65.0,17.0,1097.0,5.0
2904.0,26.0,2014.0,10.0,139.0,0.15,0.37,0.0,0.04,0.56,68.9971185166625,26.440992232523175,40.0,12.0,442.0,1.0
3129.0,19.0,2011.0,7.0,466.0,0.13,0.09,0.27,0.06,0.56,77.0,41.0,72.0,80.0,250.0,2.0
3334.0,28.0,2008.0,8.0,490.0,0.34,0.15,0.01,0.05,0.56,75.0,55.0,75.0,77.0,784.0,7.0
5357.0,16.0,2001.0,6.0,490.0,0.27,0.21,0.0,0.07,0.56,76.0,17.0,80.0,9.0,1069.0,1.0
6371.0,29.0,2006.0,10.0,139.0,0.42,0.12,0.0,0.01,0.56,88.0,20.0,66.0,10.0,442.0,1.0
5293.0,15.0,1998.0,7.0,265.0,0.27,0.18,0.06,0.04,0.55,78.0,15.0,88.0,35.0,567.0,7.0
3959.0,4.0,2010.0,9.0,350.0,0.25,0.05,0.22,0.03,0.55,68.0,6.0,72.0,13.0,885.0,1.0
6757.0,26.0,2007.0,0.0,432.0,0.29,0.17,0.04,0.05,0.55,83.0,64.0,81.0,259.0,614.0,5.0
6352.0,15.0,1999.0,10.0,327.0,0.31,0.21,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
3604.0,17.0,2011.0,0.0,457.0,0.39,0.08,0.02,0.06,0.55,84.0,58.0,81.0,208.0,1172.0,5.0
2332.0,26.0,2008.0,4.0,496.0,0.49,0.02,0.0,0.04,0.55,47.0,4.0,67.0,5.0,656.0,1.0
8836.0,16.0,2001.0,0.0,138.0,0.27,0.21,0.0,0.07,0.55,80.0,22.0,82.0,35.0,340.0,5.0
5782.0,16.0,2005.0,0.0,277.0,0.34,0.01,0.15,0.06,0.55,94.0,53.0,90.0,439.0,118.0,5.0
9764.0,29.0,2006.0,0.0,139.0,0.42,0.11,0.0,0.02,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
2775.0,17.0,2010.0,0.0,349.0,0.24,0.22,0.01,0.09,0.55,80.0,53.0,71.0,312.0,1007.0,7.0
1925.0,21.0,1994.0,6.0,447.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
10765.0,29.0,2002.0,2.0,490.0,0.4,0.13,0.0,0.02,0.55,68.0,33.0,63.0,15.0,79.0,7.0
8496.0,15.0,1996.0,7.0,63.0,0.0,0.0,0.52,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
4634.0,4.0,2005.0,2.0,361.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
3766.0,30.0,2015.0,3.0,21.0,0.3,0.2,0.0,0.05,0.55,81.0,21.0,48.0,69.0,538.0,7.0
9669.0,0.0,1982.0,10.0,21.0,0.52,0.03,0.0,0.01,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8624.0,15.0,2001.0,8.0,110.0,0.31,0.21,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
3104.0,15.0,1999.0,0.0,138.0,0.31,0.21,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8190.0,21.0,1996.0,1.0,447.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
1342.0,4.0,2006.0,9.0,527.0,0.49,0.02,0.0,0.04,0.55,68.9971185166625,26.440992232523175,50.0,16.0,1121.0,1.0
2847.0,16.0,2001.0,0.0,457.0,0.21,0.16,0.12,0.05,0.55,67.0,19.0,75.0,19.0,379.0,5.0
683.0,16.0,2001.0,1.0,527.0,0.27,0.21,0.0,0.07,0.55,68.0,19.0,64.0,12.0,1524.0,7.0
7700.0,17.0,2008.0,4.0,457.0,0.0,0.52,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
2037.0,16.0,2004.0,10.0,147.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
7678.0,26.0,2006.0,10.0,21.0,0.51,0.0,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
4153.0,20.0,2011.0,10.0,457.0,0.15,0.11,0.25,0.05,0.55,76.0,55.0,78.0,77.0,292.0,1.0
10282.0,29.0,2002.0,10.0,21.0,0.34,0.18,0.0,0.02,0.55,93.0,22.0,81.0,17.0,992.0,7.0
5722.0,6.0,2002.0,4.0,85.0,0.22,0.08,0.24,0.01,0.55,82.0,17.0,86.0,31.0,732.0,1.0
1596.0,15.0,2000.0,2.0,4.0,0.31,0.21,0.0,0.04,0.55,68.9971185166625,26.440992232523175,95.0,163.0088459991958,153.0,7.0
7835.0,18.0,2015.0,0.0,85.0,0.13,0.24,0.1,0.07,0.55,75.0,30.0,74.0,284.0,264.0,5.0
9034.0,15.0,1996.0,8.0,290.0,0.31,0.21,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
5057.0,17.0,2015.0,0.0,550.0,0.17,0.3,0.0,0.09,0.55,68.9971185166625,26.440992232523175,61.0,18.0,835.0500807754443,3.558615746902836
6301.0,17.0,2007.0,10.0,496.0,0.5,0.01,0.0,0.05,0.55,81.0,18.0,65.0,19.0,1591.0,1.0
7728.0,26.0,2011.0,4.0,527.0,0.21,0.27,0.0,0.06,0.55,92.0,13.0,80.0,127.0,1518.0,2.0
9680.0,18.0,2014.0,0.0,21.0,0.2,0.25,0.02,0.09,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8110.0,15.0,1999.0,11.0,349.0,0.0,0.0,0.51,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
502.0,13.0,2014.0,0.0,527.0,0.18,0.33,0.0,0.04,0.55,70.0,10.0,27.0,1463.0,1553.0,5.0
5367.0,28.0,2011.0,6.0,490.0,0.37,0.13,0.0,0.04,0.55,63.0,43.0,69.0,24.0,1408.0,1.0
9317.0,21.0,1997.0,11.0,63.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8558.0,29.0,2004.0,4.0,21.0,0.4,0.13,0.0,0.02,0.55,72.0,31.0,81.0,5.0,857.0,1.0
7545.0,4.0,2007.0,9.0,490.0,0.18,0.35,0.0,0.02,0.55,67.0,4.0,65.0,6.0,237.0,1.0
490.0,13.0,2010.0,0.0,527.0,0.01,0.45,0.0,0.09,0.55,86.0,22.0,66.0,1611.0,1532.0,5.0
8758.0,16.0,2002.0,10.0,447.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8308.0,19.0,2008.0,4.0,457.0,0.33,0.22,0.0,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
8929.0,6.0,2001.0,0.0,490.0,0.39,0.15,0.0,0.01,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
9318.0,21.0,1998.0,11.0,63.0,0.0,0.0,0.55,0.0,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
9495.0,6.0,2003.0,4.0,490.0,0.39,0.15,0.0,0.01,0.55,79.0,28.0,89.0,19.0,138.0,1.0
5389.0,26.0,2008.0,0.0,21.0,0.31,0.18,0.0,0.05,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
5177.0,28.0,2009.0,3.0,325.0,0.15,0.34,0.0,0.06,0.55,70.0,22.0,73.0,7.0,1667.0,7.0
6065.0,15.0,1995.0,2.0,457.0,0.29,0.2,0.02,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
9010.0,13.0,2015.0,8.0,139.0,0.13,0.38,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
10469.0,29.0,2002.0,8.0,17.0,0.39,0.14,0.0,0.02,0.55,68.0,25.0,64.0,9.0,42.0,5.0
3698.0,26.0,2010.0,3.0,6.0,0.26,0.24,0.0,0.05,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
4432.0,16.0,2005.0,6.0,457.0,0.45,0.02,0.0,0.07,0.55,76.0,46.0,74.0,63.0,977.0,7.0
2316.0,4.0,2007.0,4.0,361.0,0.25,0.03,0.24,0.03,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
321.0,16.0,2003.0,3.0,91.0,0.27,0.21,0.0,0.07,0.55,41.0,14.0,45.0,12.0,667.0,1.0
10301.0,15.0,1996.0,3.0,324.0,0.3,0.21,0.0,0.04,0.55,68.9971185166625,26.440992232523175,74.72725424418013,163.0088459991958,835.0500807754443,3.558615746902836
635.0,4.0,2008.0,10.0,21.0,0.5,0.0,0.0,0.04,0.55,68.9971185166625,26.440992232523175,95.0,163.0088459991958,47.0,1.0
7775.0,29.0,2004.0,8.0,496.0,0.4,0.12,0.0,0.02,0.55,74.0,61.0,82.0,26.0,1209.0,5.0
1713.0,4.0,2008.0,5.0,121.0,0.5,0.0,0.0,0.04,0.55,67.0,19.0,65.0,6.0,1033.0,1.0
10716.0,4.0,2008.0,9.0,490.0,0.26,0.23,0.0,0.06,0.55,82.0,34.0,68.0,15.0,1160.0,1.0
7110.0,4.0,2008.0,9.0,527.0,0.47,0.03,0.0,0.04,0.54,68.9971185166625,26.440992232523175,95.0,163.0088459991958,396.0,1.0
